service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway
2022-05-19,SL5,Inbound,55637244,64,nubn,1,Startpoint,Headway,1900-01-01T09:25:00Z,1900-01-01T09:25:02Z,540,406
2022-05-19,SL5,Inbound,55637438,64,nubn,1,Startpoint,Headway,1900-01-01T09:34:00Z,1900-01-01T09:35:20Z,540,618
2022-05-19,SL5,Inbound,55637297,64,nubn,1,Startpoint,Headway,1900-01-01T09:43:00Z,1900-01-01T09:42:08Z,540,408
2022-05-19,SL5,Inbound,55637335,64,nubn,1,Startpoint,Headway,1900-01-01T09:50:00Z,1900-01-01T09:50:21Z,420,493
2022-05-19,SL5,Inbound,55637297,6565,tumed,4,Midpoint,Headway,1900-01-01T09:59:00Z,1900-01-01T09:55:05Z,540,438
2022-05-19,SL5,Inbound,55637297,49001,Templ,5,Endpoint,Headway,1900-01-01T10:06:00Z,1900-01-01T09:59:28Z,540,448
2022-05-19,SL5,Inbound,55637246,64,nubn,1,Startpoint,Headway,1900-01-01T10:16:00Z,1900-01-01T10:17:26Z,600,616
2022-05-19,SL5,Inbound,55637440,64,nubn,1,Startpoint,Headway,1900-01-01T10:26:00Z,1900-01-01T10:29:06Z,600,700
2022-05-19,SL5,Inbound,55637299,64,nubn,1,Startpoint,Headway,1900-01-01T10:36:00Z,1900-01-01T10:39:51Z,600,645
2022-05-19,SL5,Inbound,55637365,64,nubn,1,Startpoint,Headway,1900-01-01T10:46:00Z,1900-01-01T10:49:04Z,600,553
2022-05-19,SL5,Inbound,55637405,64,nubn,1,Startpoint,Headway,1900-01-01T10:56:00Z,1900-01-01T11:01:40Z,600,756
2022-05-19,SL5,Inbound,55637248,64,nubn,1,Startpoint,Headway,1900-01-01T11:06:00Z,1900-01-01T11:05:59Z,600,259
2022-05-19,SL5,Inbound,55637442,64,nubn,1,Startpoint,Headway,1900-01-01T11:16:00Z,1900-01-01T11:17:06Z,600,667
2022-05-19,SL5,Inbound,55637301,64,nubn,1,Startpoint,Headway,1900-01-01T11:26:00Z,1900-01-01T11:28:40Z,600,694
2022-05-19,SL5,Inbound,55637367,64,nubn,1,Startpoint,Headway,1900-01-01T11:36:00Z,1900-01-01T11:36:20Z,600,460
2022-05-19,SL5,Inbound,55637407,64,nubn,1,Startpoint,Headway,1900-01-01T11:46:00Z,1900-01-01T11:46:00Z,600,580
2022-05-19,SL5,Inbound,55637250,64,nubn,1,Startpoint,Headway,1900-01-01T11:56:00Z,1900-01-01T11:55:58Z,600,598
2022-05-19,SL5,Inbound,55637444,64,nubn,1,Startpoint,Headway,1900-01-01T12:06:00Z,1900-01-01T12:06:15Z,600,617
2022-05-19,SL5,Inbound,55637303,64,nubn,1,Startpoint,Headway,1900-01-01T12:16:00Z,1900-01-01T12:15:28Z,600,553
2022-05-19,SL5,Inbound,55637369,64,nubn,1,Startpoint,Headway,1900-01-01T12:26:00Z,1900-01-01T12:25:30Z,600,602
2022-05-19,SL5,Inbound,55637409,64,nubn,1,Startpoint,Headway,1900-01-01T12:36:00Z,1900-01-01T12:38:48Z,600,798
2022-05-19,SL5,Inbound,55637252,64,nubn,1,Startpoint,Headway,1900-01-01T12:46:00Z,1900-01-01T12:45:35Z,600,407
2022-05-19,SL5,Inbound,55637446,64,nubn,1,Startpoint,Headway,1900-01-01T12:56:00Z,1900-01-01T12:58:26Z,600,771
2022-05-19,SL5,Inbound,55637305,64,nubn,1,Startpoint,Headway,1900-01-01T13:06:00Z,1900-01-01T13:13:18Z,600,892
2022-05-19,SL5,Inbound,55637371,64,nubn,1,Startpoint,Headway,1900-01-01T13:16:00Z,1900-01-01T13:17:04Z,600,226
2022-05-19,SL5,Inbound,55637411,64,nubn,1,Startpoint,Headway,1900-01-01T13:26:00Z,1900-01-01T13:33:00Z,600,956
2022-05-19,SL5,Inbound,55637254,64,nubn,1,Startpoint,Headway,1900-01-01T13:35:00Z,1900-01-01T13:35:03Z,540,123
2022-05-19,SL5,Inbound,55637411,6565,tumed,4,Midpoint,Headway,1900-01-01T13:42:00Z,1900-01-01T13:47:09Z,600,54
2022-05-19,SL5,Inbound,55637254,6565,tumed,4,Midpoint,Headway,1900-01-01T13:51:00Z,1900-01-01T13:46:15Z,540,1210
2022-05-19,SL5,Inbound,55637254,49001,Templ,5,Endpoint,Headway,1900-01-01T13:58:00Z,1900-01-01T13:53:24Z,540,49
2022-05-19,SL5,Inbound,55637273,49001,Templ,5,Endpoint,Headway,1900-01-01T14:05:00Z,1900-01-01T14:04:38Z,420,674
2022-05-19,SL5,Inbound,55637307,6565,tumed,4,Midpoint,Headway,1900-01-01T14:12:00Z,1900-01-01T14:10:12Z,420,405
2022-05-19,SL5,Inbound,55637307,49001,Templ,5,Endpoint,Headway,1900-01-01T14:19:00Z,1900-01-01T14:17:34Z,420,508
2022-05-19,SL5,Inbound,55637337,49001,Templ,5,Endpoint,Headway,1900-01-01T14:26:00Z,1900-01-01T14:19:19Z,420,105
2022-05-19,SL5,Inbound,55637373,49001,Templ,5,Endpoint,Headway,1900-01-01T14:33:00Z,1900-01-01T14:28:29Z,420,550
2022-05-19,SL5,Inbound,55637256,6565,tumed,4,Midpoint,Headway,1900-01-01T14:40:00Z,1900-01-01T14:40:06Z,420,199
2022-05-19,SL5,Inbound,55637256,49001,Templ,5,Endpoint,Headway,1900-01-01T14:47:00Z,1900-01-01T14:45:13Z,420,169
2022-05-19,SL5,Inbound,55637275,49001,Templ,5,Endpoint,Headway,1900-01-01T14:54:00Z,1900-01-01T14:50:28Z,420,315
2022-05-19,SL5,Inbound,55637309,6565,tumed,4,Midpoint,Headway,1900-01-01T15:01:00Z,1900-01-01T14:59:49Z,420,518
2022-05-19,SL5,Inbound,55637309,49001,Templ,5,Endpoint,Headway,1900-01-01T15:08:00Z,1900-01-01T15:04:01Z,420,362
2022-05-19,SL5,Inbound,55637339,49001,Templ,5,Endpoint,Headway,1900-01-01T15:15:00Z,1900-01-01T15:08:28Z,420,267
2022-05-19,SL5,Inbound,55637375,49001,Templ,5,Endpoint,Headway,1900-01-01T15:22:00Z,1900-01-01T15:18:07Z,420,579
2022-05-19,SL5,Inbound,55637258,6565,tumed,4,Midpoint,Headway,1900-01-01T15:29:00Z,1900-01-01T15:31:32Z,420,426
2022-05-19,SL5,Inbound,55637258,49001,Templ,5,Endpoint,Headway,1900-01-01T15:36:00Z,1900-01-01T15:38:19Z,420,510
2022-05-19,SL5,Inbound,55637277,49001,Templ,5,Endpoint,Headway,1900-01-01T15:43:00Z,1900-01-01T15:46:10Z,420,471
2022-05-19,SL5,Inbound,55637311,49001,Templ,5,Endpoint,Headway,1900-01-01T15:57:00Z,1900-01-01T16:03:53Z,420,1051
2022-05-19,SL5,Inbound,55637341,49001,Templ,5,Endpoint,Headway,1900-01-01T16:04:00Z,1900-01-01T16:06:04Z,420,131
2022-05-19,SL5,Inbound,55637377,49001,Templ,5,Endpoint,Headway,1900-01-01T16:11:00Z,1900-01-01T16:09:16Z,420,192
2022-05-19,SL5,Inbound,55637417,49001,Templ,5,Endpoint,Headway,1900-01-01T16:18:00Z,1900-01-01T16:18:37Z,420,561
2022-05-19,SL5,Inbound,55637260,49001,Templ,5,Endpoint,Headway,1900-01-01T16:25:00Z,1900-01-01T16:28:44Z,420,607
2022-05-19,SL5,Inbound,55637313,49001,Templ,5,Endpoint,Headway,1900-01-01T16:46:00Z,1900-01-01T16:40:56Z,420,110
2022-05-19,SL5,Inbound,55637343,49001,Templ,5,Endpoint,Headway,1900-01-01T16:53:00Z,1900-01-01T16:43:52Z,420,176
2022-05-19,SL5,Inbound,55637379,49001,Templ,5,Endpoint,Headway,1900-01-01T17:00:00Z,1900-01-01T17:02:50Z,420,1138
2022-05-19,SL5,Inbound,55637419,49001,Templ,5,Endpoint,Headway,1900-01-01T17:07:00Z,1900-01-01T17:12:02Z,420,41
2022-05-19,SL5,Inbound,55637262,49001,Templ,5,Endpoint,Headway,1900-01-01T17:14:00Z,1900-01-01T17:11:21Z,420,511
2022-05-19,SL5,Inbound,55637456,6565,tumed,4,Midpoint,Headway,1900-01-01T17:21:00Z,1900-01-01T17:19:47Z,420,209
2022-05-19,SL5,Inbound,55637456,49001,Templ,5,Endpoint,Headway,1900-01-01T17:28:00Z,1900-01-01T17:25:43Z,420,300
2022-05-19,SL5,Inbound,55637381,49001,Templ,5,Endpoint,Headway,1900-01-01T17:49:00Z,1900-01-01T17:56:30Z,420,894
2022-05-19,SL5,Inbound,55637421,49001,Templ,5,Endpoint,Headway,1900-01-01T17:56:00Z,1900-01-01T17:59:31Z,420,181
2022-05-19,SL5,Inbound,55637264,49001,Templ,5,Endpoint,Headway,1900-01-01T18:02:00Z,1900-01-01T18:01:11Z,360,100
2022-05-19,SL5,Inbound,55637458,6565,tumed,4,Midpoint,Headway,1900-01-01T18:09:00Z,1900-01-01T18:12:39Z,420,98
2022-05-19,SL5,Inbound,55637317,6565,tumed,4,Midpoint,Headway,1900-01-01T18:16:00Z,1900-01-01T18:20:07Z,420,62
2022-05-19,SL5,Inbound,55637347,6565,tumed,4,Midpoint,Headway,1900-01-01T18:23:00Z,1900-01-01T18:19:05Z,420,386
2022-05-19,SL5,Inbound,55637383,6565,tumed,4,Midpoint,Headway,1900-01-01T18:30:00Z,1900-01-01T18:34:10Z,420,843
2022-05-19,SL5,Inbound,55637423,6565,tumed,4,Midpoint,Headway,1900-01-01T18:37:00Z,1900-01-01T18:35:35Z,420,85
2022-05-19,SL5,Inbound,55637266,6565,tumed,4,Midpoint,Headway,1900-01-01T18:44:00Z,1900-01-01T18:39:01Z,420,206
2022-05-19,SL5,Inbound,55637271,6565,tumed,4,Midpoint,Headway,1900-01-01T18:51:00Z,1900-01-01T18:54:08Z,420,907
2022-05-19,SL5,Inbound,55637460,6565,tumed,4,Midpoint,Headway,1900-01-01T18:57:00Z,1900-01-01T18:55:17Z,360,69
2022-05-19,SL5,Inbound,55637319,6565,tumed,4,Midpoint,Headway,1900-01-01T19:03:00Z,1900-01-01T19:02:30Z,360,433
2022-05-19,SL5,Inbound,55637425,64,nubn,1,Startpoint,Headway,1900-01-01T19:12:00Z,1900-01-01T19:14:06Z,540,634
2022-05-19,SL5,Inbound,55637268,64,nubn,1,Startpoint,Headway,1900-01-01T19:18:00Z,1900-01-01T19:18:21Z,360,255
2022-05-19,SL5,Inbound,55637462,64,nubn,1,Startpoint,Headway,1900-01-01T19:28:00Z,1900-01-01T19:29:40Z,600,679
2022-05-19,SL5,Inbound,55637268,49001,Templ,5,Endpoint,Headway,1900-01-01T19:38:00Z,1900-01-01T19:30:43Z,360,63
2022-05-19,SL5,Inbound,55637387,64,nubn,1,Startpoint,Headway,1900-01-01T19:48:00Z,1900-01-01T19:53:24Z,600,1059
2022-05-19,SL5,Inbound,55637427,64,nubn,1,Startpoint,Headway,1900-01-01T19:58:00Z,1900-01-01T19:58:50Z,600,326
2022-05-19,SL5,Inbound,55637270,64,nubn,1,Startpoint,Headway,1900-01-01T20:08:00Z,1900-01-01T20:08:17Z,600,567
2022-05-19,SL5,Inbound,55637427,49001,Templ,5,Endpoint,Headway,1900-01-01T20:18:00Z,1900-01-01T20:15:18Z,600,327
2022-05-19,SL5,Inbound,55637270,49001,Templ,5,Endpoint,Headway,1900-01-01T20:28:00Z,1900-01-01T20:19:23Z,600,245
2022-05-19,SL5,Inbound,55637389,5,Wasma,2,Midpoint,Headway,1900-01-01T20:39:00Z,1900-01-01T20:39:36Z,900,808
2022-05-19,SL5,Inbound,55637429,5,Wasma,2,Midpoint,Headway,1900-01-01T20:54:00Z,1900-01-01T20:52:46Z,900,790
2022-05-19,SL5,Inbound,55637429,49001,Templ,5,Endpoint,Headway,1900-01-01T21:06:00Z,1900-01-01T21:03:37Z,900,699
2022-05-19,SL5,Inbound,55637473,49001,Templ,5,Endpoint,Headway,1900-01-01T21:16:00Z,1900-01-01T21:13:57Z,600,620
2022-05-19,SL5,Inbound,55637466,49001,Templ,5,Endpoint,Headway,1900-01-01T21:26:00Z,1900-01-01T21:24:49Z,600,652
2022-05-19,SL5,Inbound,55637481,49001,Templ,5,Endpoint,Headway,1900-01-01T21:36:00Z,1900-01-01T21:30:46Z,600,357
2022-05-19,SL5,Inbound,55637431,49001,Templ,5,Endpoint,Headway,1900-01-01T21:46:00Z,1900-01-01T21:40:42Z,600,596
2022-05-19,SL5,Inbound,55637475,49001,Templ,5,Endpoint,Headway,1900-01-01T21:56:00Z,1900-01-01T21:56:36Z,600,954
2022-05-19,SL5,Inbound,55637468,49001,Templ,5,Endpoint,Headway,1900-01-01T22:06:00Z,1900-01-01T22:02:20Z,600,344
2022-05-19,SL5,Inbound,55637483,49001,Templ,5,Endpoint,Headway,1900-01-01T22:16:00Z,1900-01-01T22:08:04Z,600,344
2022-05-19,SL5,Inbound,55637493,49001,Templ,5,Endpoint,Headway,1900-01-01T22:26:00Z,1900-01-01T22:29:33Z,600,1289
2022-05-19,SL5,Inbound,55637477,49001,Templ,5,Endpoint,Headway,1900-01-01T22:36:00Z,1900-01-01T22:31:27Z,600,114
2022-05-19,SL5,Inbound,55637470,49001,Templ,5,Endpoint,Headway,1900-01-01T22:46:00Z,1900-01-01T22:46:02Z,600,875
2022-05-19,SL5,Inbound,55637495,5,Wasma,2,Midpoint,Headway,1900-01-01T22:57:00Z,1900-01-01T22:54:34Z,780,806
2022-05-19,SL5,Inbound,55637479,5,Wasma,2,Midpoint,Headway,1900-01-01T23:11:00Z,1900-01-01T23:16:09Z,840,1295
2022-05-19,SL5,Inbound,55637487,5,Wasma,2,Midpoint,Headway,1900-01-01T23:30:00Z,1900-01-01T23:27:46Z,1140,697
2022-05-19,SL5,Inbound,55637497,5,Wasma,2,Midpoint,Headway,1900-01-01T23:50:00Z,1900-01-01T23:47:55Z,1200,1209
2022-05-19,SL5,Inbound,55637489,5,Wasma,2,Midpoint,Headway,1900-01-02T00:10:00Z,1900-01-02T00:17:53Z,1200,1798
2022-05-19,SL5,Inbound,55637499,5,Wasma,2,Midpoint,Headway,1900-01-02T00:30:00Z,1900-01-02T00:31:11Z,1200,798
2022-05-19,SL5,Inbound,55637491,5,Wasma,2,Midpoint,Headway,1900-01-02T00:50:00Z,1900-01-02T00:46:02Z,1200,891
2022-05-19,SL5,Outbound,55637286,49002,tumed,2,Midpoint,Headway,1900-01-01T05:45:00Z,1900-01-01T05:40:50Z,420,317
2022-05-19,SL5,Outbound,55637352,49001,Templ,1,Startpoint,Headway,1900-01-01T05:53:00Z,1900-01-01T05:52:55Z,420,434
2022-05-19,SL5,Outbound,55637392,49001,Templ,1,Startpoint,Headway,1900-01-01T06:00:00Z,1900-01-01T06:00:45Z,420,470
2022-05-19,SL5,Outbound,55637392,5098,Webrk,3,Midpoint,Headway,1900-01-01T06:08:00Z,1900-01-01T06:06:58Z,420,471
2022-05-19,SL5,Outbound,55637235,49002,tumed,2,Midpoint,Headway,1900-01-01T06:15:00Z,1900-01-01T06:13:37Z,540,543
2022-05-19,SL5,Outbound,55637326,49001,Templ,1,Startpoint,Headway,1900-01-01T06:23:00Z,1900-01-01T06:23:38Z,420,450
2022-05-19,SL5,Outbound,55637326,5098,Webrk,3,Midpoint,Headway,1900-01-01T06:31:00Z,1900-01-01T06:30:16Z,420,421
2022-05-19,SL5,Outbound,55637326,64,nubn,5,Endpoint,Headway,1900-01-01T06:38:00Z,1900-01-01T06:36:40Z,420,436
2022-05-19,SL5,Outbound,55637354,64,nubn,5,Endpoint,Headway,1900-01-01T06:46:00Z,1900-01-01T06:42:27Z,480,347
2022-05-19,SL5,Outbound,55637394,64,nubn,5,Endpoint,Headway,1900-01-01T06:54:00Z,1900-01-01T06:56:51Z,480,864
2022-05-19,SL5,Outbound,55637237,64,nubn,5,Endpoint,Headway,1900-01-01T07:03:00Z,1900-01-01T06:56:59Z,540,8
2022-05-19,SL5,Outbound,55637356,49001,Templ,1,Startpoint,Headway,1900-01-01T07:11:00Z,1900-01-01T07:10:26Z,480,463
2022-05-19,SL5,Outbound,55637396,49001,Templ,1,Startpoint,Headway,1900-01-01T07:19:00Z,1900-01-01T07:19:15Z,480,529
2022-05-19,SL5,Outbound,55637239,49001,Templ,1,Startpoint,Headway,1900-01-01T07:27:00Z,1900-01-01T07:26:43Z,480,448
2022-05-19,SL5,Outbound,55637330,49001,Templ,1,Startpoint,Headway,1900-01-01T07:51:00Z,1900-01-01T07:52:12Z,480,612
2022-05-19,SL5,Outbound,55637358,49001,Templ,1,Startpoint,Headway,1900-01-01T07:59:00Z,1900-01-01T07:58:12Z,480,360
2022-05-19,SL5,Outbound,55637398,49001,Templ,1,Startpoint,Headway,1900-01-01T08:07:00Z,1900-01-01T08:07:16Z,480,544
2022-05-19,SL5,Outbound,55637241,49001,Templ,1,Startpoint,Headway,1900-01-01T08:15:00Z,1900-01-01T08:16:14Z,480,538
2022-05-19,SL5,Outbound,55637360,49001,Templ,1,Startpoint,Headway,1900-01-01T08:48:00Z,1900-01-01T08:48:02Z,480,470
2022-05-19,SL5,Outbound,55637400,49001,Templ,1,Startpoint,Headway,1900-01-01T08:56:00Z,1900-01-01T08:59:57Z,480,715
2022-05-19,SL5,Outbound,55637243,49001,Templ,1,Startpoint,Headway,1900-01-01T09:04:00Z,1900-01-01T09:04:13Z,480,256
2022-05-19,SL5,Outbound,55637437,49001,Templ,1,Startpoint,Headway,1900-01-01T09:12:00Z,1900-01-01T09:11:32Z,480,439
2022-05-19,SL5,Outbound,55637437,5098,Webrk,3,Midpoint,Headway,1900-01-01T09:21:00Z,1900-01-01T09:19:24Z,480,544
2022-05-19,SL5,Outbound,55637437,64,nubn,5,Endpoint,Headway,1900-01-01T09:29:00Z,1900-01-01T09:27:34Z,480,677
2022-05-19,SL5,Outbound,55637362,49001,Templ,1,Startpoint,Headway,1900-01-01T09:35:00Z,1900-01-01T09:34:24Z,360,278
2022-05-19,SL5,Outbound,55637402,49001,Templ,1,Startpoint,Headway,1900-01-01T09:43:00Z,1900-01-01T09:43:32Z,480,548
2022-05-19,SL5,Outbound,55637402,5098,Webrk,3,Midpoint,Headway,1900-01-01T09:52:00Z,1900-01-01T09:52:21Z,480,720
2022-05-19,SL5,Outbound,55637402,64,nubn,5,Endpoint,Headway,1900-01-01T10:00:00Z,1900-01-01T10:02:24Z,480,954
2022-05-19,SL5,Outbound,55637245,64,nubn,5,Endpoint,Headway,1900-01-01T10:09:00Z,1900-01-01T10:07:29Z,540,305
2022-05-19,SL5,Outbound,55637336,49001,Templ,1,Startpoint,Headway,1900-01-01T10:17:00Z,1900-01-01T10:16:10Z,480,451
2022-05-19,SL5,Outbound,55637364,49001,Templ,1,Startpoint,Headway,1900-01-01T10:25:00Z,1900-01-01T10:25:10Z,480,540
2022-05-19,SL5,Outbound,55637404,49001,Templ,1,Startpoint,Headway,1900-01-01T10:33:00Z,1900-01-01T10:32:44Z,480,454
2022-05-19,SL5,Outbound,55637404,5098,Webrk,3,Midpoint,Headway,1900-01-01T10:42:00Z,1900-01-01T10:41:54Z,480,468
2022-05-19,SL5,Outbound,55637404,64,nubn,5,Endpoint,Headway,1900-01-01T10:50:00Z,1900-01-01T10:49:04Z,480,403
2022-05-19,SL5,Outbound,55637247,64,nubn,5,Endpoint,Headway,1900-01-01T11:00:00Z,1900-01-01T10:57:56Z,600,532
2022-05-19,SL5,Outbound,55637441,64,nubn,5,Endpoint,Headway,1900-01-01T11:10:00Z,1900-01-01T11:07:58Z,600,602
2022-05-19,SL5,Outbound,55637300,64,nubn,5,Endpoint,Headway,1900-01-01T11:20:00Z,1900-01-01T11:16:13Z,600,495
2022-05-19,SL5,Outbound,55637366,64,nubn,5,Endpoint,Headway,1900-01-01T11:30:00Z,1900-01-01T11:34:36Z,600,1103
2022-05-19,SL5,Outbound,55637249,49002,tumed,2,Midpoint,Headway,1900-01-01T11:40:00Z,1900-01-01T11:39:07Z,660,700
2022-05-19,SL5,Outbound,55637249,64,nubn,5,Endpoint,Headway,1900-01-01T11:51:00Z,1900-01-01T11:49:18Z,660,750
2022-05-19,SL5,Outbound,55637443,64,nubn,5,Endpoint,Headway,1900-01-01T12:01:00Z,1900-01-01T11:59:32Z,600,614
2022-05-19,SL5,Outbound,55637302,64,nubn,5,Endpoint,Headway,1900-01-01T12:11:00Z,1900-01-01T12:09:42Z,600,610
2022-05-19,SL5,Outbound,55637368,64,nubn,5,Endpoint,Headway,1900-01-01T12:21:00Z,1900-01-01T12:20:31Z,600,649
2022-05-19,SL5,Outbound,55637408,64,nubn,5,Endpoint,Headway,1900-01-01T12:31:00Z,1900-01-01T12:29:37Z,600,546
2022-05-19,SL5,Outbound,55637251,64,nubn,5,Endpoint,Headway,1900-01-01T12:41:00Z,1900-01-01T12:39:55Z,600,618
2022-05-19,SL5,Outbound,55637445,64,nubn,5,Endpoint,Headway,1900-01-01T12:51:00Z,1900-01-01T12:49:57Z,600,602
2022-05-19,SL5,Outbound,55637304,64,nubn,5,Endpoint,Headway,1900-01-01T13:01:00Z,1900-01-01T12:55:18Z,600,321
2022-05-19,SL5,Outbound,55637370,64,nubn,5,Endpoint,Headway,1900-01-01T13:11:00Z,1900-01-01T13:10:24Z,600,906
2022-05-19,SL5,Outbound,55637410,64,nubn,5,Endpoint,Headway,1900-01-01T13:21:00Z,1900-01-01T13:22:03Z,600,699
2022-05-19,SL5,Outbound,55637253,64,nubn,5,Endpoint,Headway,1900-01-01T13:31:00Z,1900-01-01T13:29:10Z,600,427
2022-05-19,SL5,Outbound,55637447,64,nubn,5,Endpoint,Headway,1900-01-01T13:41:00Z,1900-01-01T13:40:14Z,600,664
2022-05-19,SL5,Outbound,55637306,64,nubn,5,Endpoint,Headway,1900-01-01T13:51:00Z,1900-01-01T13:54:54Z,600,880
2022-05-19,SL5,Outbound,55637372,64,nubn,5,Endpoint,Headway,1900-01-01T14:01:00Z,1900-01-01T14:00:41Z,600,347
2022-05-19,SL5,Outbound,55637274,49001,Templ,1,Startpoint,Headway,1900-01-01T14:09:00Z,1900-01-01T14:08:51Z,420,452
2022-05-19,SL5,Outbound,55637449,49001,Templ,1,Startpoint,Headway,1900-01-01T14:16:00Z,1900-01-01T14:16:09Z,420,438
2022-05-19,SL5,Outbound,55637449,49002,tumed,2,Midpoint,Headway,1900-01-01T14:23:00Z,1900-01-01T14:20:32Z,420,384
2022-05-19,SL5,Outbound,55637338,49001,Templ,1,Startpoint,Headway,1900-01-01T14:30:00Z,1900-01-01T14:28:29Z,420,368
2022-05-19,SL5,Outbound,55637308,55,Wasma,4,Midpoint,Headway,1900-01-01T14:37:00Z,1900-01-01T14:37:01Z,420,318
2022-05-19,SL5,Outbound,55637414,49001,Templ,1,Startpoint,Headway,1900-01-01T14:44:00Z,1900-01-01T14:44:48Z,420,533
2022-05-19,SL5,Outbound,55637257,49001,Templ,1,Startpoint,Headway,1900-01-01T14:51:00Z,1900-01-01T14:52:20Z,420,452
2022-05-19,SL5,Outbound,55637276,49001,Templ,1,Startpoint,Headway,1900-01-01T14:58:00Z,1900-01-01T14:58:19Z,420,359
2022-05-19,SL5,Outbound,55637276,49002,tumed,2,Midpoint,Headway,1900-01-01T15:05:00Z,1900-01-01T15:03:02Z,420,351
2022-05-19,SL5,Outbound,55637451,49002,tumed,2,Midpoint,Headway,1900-01-01T15:12:00Z,1900-01-01T15:10:00Z,420,418
2022-05-19,SL5,Outbound,55637340,49001,Templ,1,Startpoint,Headway,1900-01-01T15:19:00Z,1900-01-01T15:18:51Z,420,389
2022-05-19,SL5,Outbound,55637310,55,Wasma,4,Midpoint,Headway,1900-01-01T15:26:00Z,1900-01-01T15:27:39Z,420,531
2022-05-19,SL5,Outbound,55637416,49001,Templ,1,Startpoint,Headway,1900-01-01T15:33:00Z,1900-01-01T15:32:20Z,420,408
2022-05-19,SL5,Outbound,55637259,49001,Templ,1,Startpoint,Headway,1900-01-01T15:40:00Z,1900-01-01T15:42:14Z,420,594
2022-05-19,SL5,Outbound,55637278,49001,Templ,1,Startpoint,Headway,1900-01-01T15:47:00Z,1900-01-01T15:47:19Z,420,305
2022-05-19,SL5,Outbound,55637278,49002,tumed,2,Midpoint,Headway,1900-01-01T15:54:00Z,1900-01-01T15:55:10Z,420,403
2022-05-19,SL5,Outbound,55637453,49002,tumed,2,Midpoint,Headway,1900-01-01T16:01:00Z,1900-01-01T16:03:13Z,420,483
2022-05-19,SL5,Outbound,55637342,49001,Templ,1,Startpoint,Headway,1900-01-01T16:08:00Z,1900-01-01T16:08:51Z,420,192
2022-05-19,SL5,Outbound,55637312,55,Wasma,4,Midpoint,Headway,1900-01-01T16:15:00Z,1900-01-01T16:17:18Z,420,225
2022-05-19,SL5,Outbound,55637418,49001,Templ,1,Startpoint,Headway,1900-01-01T16:22:00Z,1900-01-01T16:25:42Z,420,703
2022-05-19,SL5,Outbound,55637261,49001,Templ,1,Startpoint,Headway,1900-01-01T16:29:00Z,1900-01-01T16:32:12Z,420,390
2022-05-19,SL5,Outbound,55637380,49001,Templ,1,Startpoint,Headway,1900-01-01T17:04:00Z,1900-01-01T17:05:39Z,420,501
2022-05-19,SL5,Outbound,55637420,49001,Templ,1,Startpoint,Headway,1900-01-01T17:11:00Z,1900-01-01T17:13:56Z,420,497
2022-05-19,SL5,Outbound,55637263,49001,Templ,1,Startpoint,Headway,1900-01-01T17:18:00Z,1900-01-01T17:17:30Z,420,214
2022-05-19,SL5,Outbound,55637282,49001,Templ,1,Startpoint,Headway,1900-01-01T17:25:00Z,1900-01-01T17:27:16Z,420,586
2022-05-19,SL5,Outbound,55637263,55,Wasma,4,Midpoint,Headway,1900-01-01T17:33:00Z,1900-01-01T17:34:19Z,480,242
2022-05-19,SL5,Outbound,55637316,49001,Templ,1,Startpoint,Headway,1900-01-01T17:39:00Z,1900-01-01T17:49:46Z,420,53
2022-05-19,SL5,Outbound,55637346,49001,Templ,1,Startpoint,Headway,1900-01-01T17:46:00Z,1900-01-01T17:48:53Z,420,999
2022-05-19,SL5,Outbound,55637382,49001,Templ,1,Startpoint,Headway,1900-01-01T17:53:00Z,1900-01-01T17:59:04Z,420,558
2022-05-19,SL5,Outbound,55637422,49001,Templ,1,Startpoint,Headway,1900-01-01T18:00:00Z,1900-01-01T18:00:57Z,420,113
2022-05-19,SL5,Outbound,55637265,49001,Templ,1,Startpoint,Headway,1900-01-01T18:07:00Z,1900-01-01T18:07:16Z,420,379
2022-05-19,SL5,Outbound,55637284,49001,Templ,1,Startpoint,Headway,1900-01-01T18:14:00Z,1900-01-01T18:18:57Z,420,701
2022-05-19,SL5,Outbound,55637459,49001,Templ,1,Startpoint,Headway,1900-01-01T18:21:00Z,1900-01-01T18:22:09Z,420,192
2022-05-19,SL5,Outbound,55637318,49001,Templ,1,Startpoint,Headway,1900-01-01T18:28:00Z,1900-01-01T18:29:04Z,420,415
2022-05-19,SL5,Outbound,55637348,49001,Templ,1,Startpoint,Headway,1900-01-01T18:35:00Z,1900-01-01T18:34:07Z,420,303
2022-05-19,SL5,Outbound,55637384,49001,Templ,1,Startpoint,Headway,1900-01-01T18:42:00Z,1900-01-01T18:43:51Z,420,584
2022-05-19,SL5,Outbound,55637424,49001,Templ,1,Startpoint,Headway,1900-01-01T18:49:00Z,1900-01-01T18:48:51Z,420,300
2022-05-19,SL5,Outbound,55637267,49001,Templ,1,Startpoint,Headway,1900-01-01T18:55:00Z,1900-01-01T18:55:31Z,360,400
2022-05-19,SL5,Outbound,55637424,55,Wasma,4,Midpoint,Headway,1900-01-01T19:02:00Z,1900-01-01T19:04:26Z,420,461
2022-05-19,SL5,Outbound,55637267,55,Wasma,4,Midpoint,Headway,1900-01-01T19:08:00Z,1900-01-01T19:09:59Z,360,333
